No.,Time,Source,Destination,Protocol,Length,Info
24,0.432788,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=1 Ack=16 Win=65536 Len=0 TSval=3126741353 TSecr=1583168060
25,0.434999,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=1 Ack=321 Win=66816 Len=0 TSval=3126741355 TSecr=1583168063
26,0.435037,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=1 Ack=321 Win=66816 Len=0 TSval=3126741355 TSecr=1583168063
27,0.444763,10.253.22.130,10.191.214.9,TCP,113,"5222  >  33097 [PSH, ACK] Seq=1 Ack=321 Win=66816 Len=57 TSval=3126741366 TSecr=1583168063 [TCP PDU reassembled in 41]"
28,0.444802,10.253.22.130,10.151.40.217,TCP,123,"5222  >  64095 [PSH, ACK] Seq=1 Ack=321 Win=66816 Len=57 TSval=3126741366 TSecr=1583168063 [TCP PDU reassembled in 42]"
29,0.445504,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=321 Ack=58 Win=131008 Len=0 TSval=1583168106 TSecr=3126741366
30,0.447036,10.253.22.130,10.191.214.9,TCP,152,"5222  >  33097 [PSH, ACK] Seq=58 Ack=321 Win=66816 Len=96 TSval=3126741366 TSecr=1583168063 [TCP PDU reassembled in 41]"
31,0.44707,10.253.22.130,10.151.40.217,TCP,162,"5222  >  64095 [PSH, ACK] Seq=58 Ack=321 Win=66816 Len=96 TSval=3126741366 TSecr=1583168063 [TCP PDU reassembled in 42]"
32,0.447645,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=321 Ack=154 Win=130944 Len=0 TSval=1583168108 TSecr=3126741366
33,0.457813,10.191.214.9,10.253.22.130,TCP,111,"33097  >  5222 [PSH, ACK] Seq=321 Ack=154 Win=131072 Len=55 TSval=1583168118 TSecr=3126741366 [TCP PDU reassembled in 12014]"
34,0.457868,10.191.214.9,10.253.22.130,TCP,240,"33097  >  5222 [PSH, ACK] Seq=376 Ack=154 Win=131072 Len=184 TSval=1583168118 TSecr=3126741366 [TCP PDU reassembled in 12014]"
35,0.458436,10.191.214.9,10.253.22.130,TCP,356,"33097  >  5222 [PSH, ACK] Seq=560 Ack=154 Win=131072 Len=300 TSval=1583168118 TSecr=3126741366 [TCP PDU reassembled in 12014]"
36,0.458489,10.191.214.9,10.253.22.130,TCP,100,"33097  >  5222 [PSH, ACK] Seq=860 Ack=154 Win=131072 Len=44 TSval=1583168118 TSecr=3126741366 [TCP PDU reassembled in 12014]"
37,0.493897,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=154 Ack=860 Win=68864 Len=0 TSval=3126741415 TSecr=1583168118
38,0.49399,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=154 Ack=860 Win=68864 Len=0 TSval=3126741415 TSecr=1583168118
39,0.538919,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=154 Ack=904 Win=68864 Len=0 TSval=3126741461 TSecr=1583168118
40,0.53902,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=154 Ack=904 Win=68864 Len=0 TSval=3126741461 TSecr=1583168118
41,0.574323,10.253.22.130,10.191.214.9,XMPP/XML,102,
42,0.574414,10.253.22.130,10.151.40.217,XMPP/XML,112,
43,0.57547,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=904 Ack=200 Win=131008 Len=0 TSval=1583168236 TSecr=3126741496
44,0.577076,10.253.22.130,10.191.214.9,TCP,109,"5222  >  33097 [PSH, ACK] Seq=200 Ack=904 Win=68864 Len=53 TSval=3126741496 TSecr=1583168118 [TCP PDU reassembled in 12558]"
45,0.577079,10.253.22.130,10.191.214.9,TCP,95,"5222  >  33097 [PSH, ACK] Seq=253 Ack=904 Win=68864 Len=39 TSval=3126741496 TSecr=1583168118 [TCP PDU reassembled in 12558]"
46,0.577117,10.253.22.130,10.151.40.217,TCP,119,"5222  >  64095 [PSH, ACK] Seq=200 Ack=904 Win=68864 Len=53 TSval=3126741496 TSecr=1583168118 [TCP PDU reassembled in 12193]"
47,0.577143,10.253.22.130,10.151.40.217,TCP,105,"5222  >  64095 [PSH, ACK] Seq=253 Ack=904 Win=68864 Len=39 TSval=3126741496 TSecr=1583168118 [TCP PDU reassembled in 12193]"
48,0.577727,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=904 Ack=292 Win=130944 Len=0 TSval=1583168238 TSecr=3126741496
49,0.579323,10.253.22.130,10.191.214.9,TCP,93,"5222  >  33097 [PSH, ACK] Seq=292 Ack=904 Win=68864 Len=37 TSval=3126741501 TSecr=1583168118 [TCP PDU reassembled in 12558]"
50,0.579359,10.253.22.130,10.151.40.217,TCP,103,"5222  >  64095 [PSH, ACK] Seq=292 Ack=904 Win=68864 Len=37 TSval=3126741501 TSecr=1583168118 [TCP PDU reassembled in 12193]"
51,0.58019,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=904 Ack=329 Win=131008 Len=0 TSval=1583168241 TSecr=3126741501
52,0.583115,10.191.214.9,10.253.22.130,TCP,118,"33097  >  5222 [PSH, ACK] Seq=904 Ack=329 Win=131072 Len=62 TSval=1583168244 TSecr=3126741501 [TCP PDU reassembled in 12014]"
53,0.583147,10.191.214.9,10.253.22.130,TCP,102,"33097  >  5222 [PSH, ACK] Seq=966 Ack=329 Win=131072 Len=46 TSval=1583168244 TSecr=3126741501 [TCP PDU reassembled in 12014]"
54,0.583588,10.191.214.9,10.253.22.130,TCP,97,"33097  >  5222 [PSH, ACK] Seq=1012 Ack=329 Win=131072 Len=41 TSval=1583168244 TSecr=3126741501 [TCP PDU reassembled in 12014]"
55,0.583616,10.191.214.9,10.253.22.130,TCP,97,"33097  >  5222 [PSH, ACK] Seq=1053 Ack=329 Win=131072 Len=41 TSval=1583168244 TSecr=3126741501 [TCP PDU reassembled in 12014]"
56,0.583641,10.191.214.9,10.253.22.130,TCP,115,"33097  >  5222 [PSH, ACK] Seq=1094 Ack=329 Win=131072 Len=59 TSval=1583168244 TSecr=3126741501 [TCP PDU reassembled in 12014]"
57,0.584045,10.191.214.9,10.253.22.130,TCP,125,"33097  >  5222 [PSH, ACK] Seq=1153 Ack=329 Win=131072 Len=69 TSval=1583168245 TSecr=3126741501 [TCP PDU reassembled in 12014]"
58,0.587103,10.191.214.9,10.253.22.130,TCP,107,"33097  >  5222 [PSH, ACK] Seq=1222 Ack=329 Win=131072 Len=51 TSval=1583168248 TSecr=3126741501 [TCP PDU reassembled in 12014]"
59,0.58723,10.191.214.9,10.253.22.130,TCP,393,"33097  >  5222 [PSH, ACK] Seq=1273 Ack=329 Win=131072 Len=337 TSval=1583168248 TSecr=3126741501 [TCP PDU reassembled in 12014]"
60,0.60785,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=966 Win=68864 Len=0 TSval=3126741529 TSecr=1583168244
61,0.607898,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=966 Win=68864 Len=0 TSval=3126741529 TSecr=1583168244
62,0.611211,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1012 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
63,0.611245,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1012 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
64,0.615069,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1053 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
65,0.61507,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1094 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
66,0.615071,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1153 Win=68864 Len=0 TSval=3126741535 TSecr=1583168244
67,0.615072,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1273 Win=68864 Len=0 TSval=3126741535 TSecr=1583168245
68,0.6151,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1053 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
69,0.61512,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1094 Win=68864 Len=0 TSval=3126741534 TSecr=1583168244
70,0.615137,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1153 Win=68864 Len=0 TSval=3126741535 TSecr=1583168244
71,0.615153,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1273 Win=68864 Len=0 TSval=3126741535 TSecr=1583168245
72,0.619313,10.253.22.130,10.191.214.9,TCP,56,5222  >  33097 [ACK] Seq=329 Ack=1610 Win=69888 Len=0 TSval=3126741541 TSecr=1583168248
73,0.619362,10.253.22.130,10.151.40.217,TCP,66,5222  >  64095 [ACK] Seq=329 Ack=1610 Win=69888 Len=0 TSval=3126741541 TSecr=1583168248
74,0.623069,10.253.22.130,10.191.214.9,TCP,165,"5222  >  33097 [PSH, ACK] Seq=329 Ack=1610 Win=69888 Len=109 TSval=3126741543 TSecr=1583168248 [TCP PDU reassembled in 12558]"
75,0.623106,10.253.22.130,10.151.40.217,TCP,175,"5222  >  64095 [PSH, ACK] Seq=329 Ack=1610 Win=69888 Len=109 TSval=3126741543 TSecr=1583168248 [TCP PDU reassembled in 12193]"
76,0.623795,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=438 Win=130944 Len=0 TSval=1583168284 TSecr=3126741543
77,0.62572,10.253.22.130,10.191.214.9,TCP,118,"5222  >  33097 [PSH, ACK] Seq=438 Ack=1610 Win=69888 Len=62 TSval=3126741546 TSecr=1583168248 [TCP PDU reassembled in 12558]"
78,0.625721,10.253.22.130,10.191.214.9,TCP,95,"5222  >  33097 [PSH, ACK] Seq=500 Ack=1610 Win=69888 Len=39 TSval=3126741547 TSecr=1583168248 [TCP PDU reassembled in 12558]"
79,0.625748,10.253.22.130,10.151.40.217,TCP,128,"5222  >  64095 [PSH, ACK] Seq=438 Ack=1610 Win=69888 Len=62 TSval=3126741546 TSecr=1583168248 [TCP PDU reassembled in 12193]"
80,0.62577,10.253.22.130,10.151.40.217,TCP,105,"5222  >  64095 [PSH, ACK] Seq=500 Ack=1610 Win=69888 Len=39 TSval=3126741547 TSecr=1583168248 [TCP PDU reassembled in 12193]"
81,0.62647,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=539 Win=131008 Len=0 TSval=1583168287 TSecr=3126741547
82,0.632813,10.253.22.130,10.191.214.9,TCP,95,"5222  >  33097 [PSH, ACK] Seq=539 Ack=1610 Win=69888 Len=39 TSval=3126741553 TSecr=1583168248 [TCP PDU reassembled in 12558]"
83,0.63284,10.253.22.130,10.151.40.217,TCP,105,"5222  >  64095 [PSH, ACK] Seq=539 Ack=1610 Win=69888 Len=39 TSval=3126741553 TSecr=1583168248 [TCP PDU reassembled in 12193]"
84,0.633508,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=578 Win=131008 Len=0 TSval=1583168294 TSecr=3126741553
85,0.687846,10.253.22.130,10.191.214.9,TCP,104,"5222  >  33097 [PSH, ACK] Seq=578 Ack=1610 Win=69888 Len=48 TSval=3126741608 TSecr=1583168294 [TCP PDU reassembled in 12558]"
86,0.68793,10.253.22.130,10.151.40.217,TCP,114,"5222  >  64095 [PSH, ACK] Seq=578 Ack=1610 Win=69888 Len=48 TSval=3126741608 TSecr=1583168294 [TCP PDU reassembled in 12193]"
87,0.689286,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=626 Win=131008 Len=0 TSval=1583168349 TSecr=3126741608
88,0.691061,10.253.22.130,10.191.214.9,TCP,104,"5222  >  33097 [PSH, ACK] Seq=626 Ack=1610 Win=69888 Len=48 TSval=3126741612 TSecr=1583168294 [TCP PDU reassembled in 12558]"
89,0.691097,10.253.22.130,10.151.40.217,TCP,114,"5222  >  64095 [PSH, ACK] Seq=626 Ack=1610 Win=69888 Len=48 TSval=3126741612 TSecr=1583168294 [TCP PDU reassembled in 12193]"
90,0.691817,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=674 Win=131008 Len=0 TSval=1583168352 TSecr=3126741612
91,0.693754,10.253.22.130,10.191.214.9,TCP,185,"5222  >  33097 [PSH, ACK] Seq=674 Ack=1610 Win=69888 Len=129 TSval=3126741613 TSecr=1583168294 [TCP PDU reassembled in 12558]"
92,0.693782,10.253.22.130,10.151.40.217,TCP,195,"5222  >  64095 [PSH, ACK] Seq=674 Ack=1610 Win=69888 Len=129 TSval=3126741613 TSecr=1583168294 [TCP PDU reassembled in 12193]"
93,0.694562,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=803 Win=130880 Len=0 TSval=1583168354 TSecr=3126741613
94,0.757721,10.253.22.130,10.191.214.9,TCP,180,"5222  >  33097 [PSH, ACK] Seq=803 Ack=1610 Win=69888 Len=124 TSval=3126741679 TSecr=1583168354 [TCP PDU reassembled in 12558]"
95,0.757808,10.253.22.130,10.151.40.217,TCP,190,"5222  >  64095 [PSH, ACK] Seq=803 Ack=1610 Win=69888 Len=124 TSval=3126741679 TSecr=1583168354 [TCP PDU reassembled in 12193]"
96,0.758844,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1610 Ack=927 Win=130944 Len=0 TSval=1583168419 TSecr=3126741679
105,1.517521,10.191.214.9,10.253.22.130,TCP,199,"33097  >  5222 [PSH, ACK] Seq=1610 Ack=927 Win=131072 Len=143 TSval=1583169178 TSecr=3126741679 [TCP PDU reassembled in 12014]"
106,1.566328,10.253.22.130,10.191.214.9,TCP,185,"5222  >  33097 [PSH, ACK] Seq=927 Ack=1753 Win=70912 Len=129 TSval=3126742488 TSecr=1583169178 [TCP PDU reassembled in 12558]"
107,1.566444,10.253.22.130,10.151.40.217,TCP,195,"5222  >  64095 [PSH, ACK] Seq=927 Ack=1753 Win=70912 Len=129 TSval=3126742488 TSecr=1583169178 [TCP PDU reassembled in 12193]"
108,1.567532,10.191.214.9,10.253.22.130,TCP,56,33097  >  5222 [ACK] Seq=1753 Ack=1056 Win=130880 Len=0 TSval=1583169228 TSecr=3126742488
157,7.914148,10.191.214.9,10.220.78.239,DNS,64,Standard query 0x12cd A www.google.com
158,7.914592,10.191.214.9,10.220.78.239,DNS,64,Standard query 0xf9b6 HTTPS www.google.com
159,7.965823,10.220.78.239,10.191.214.9,DNS,80,Standard query response 0x12cd A www.google.com A 142.250.69.68
160,7.968567,10.179.131.44,10.151.40.217,DNS,90,Standard query response 0xbe4f A www.google.com A 142.250.69.68
161,7.970916,10.220.78.239,10.191.214.9,DNS,89,Standard query response 0xf9b6 HTTPS www.google.com HTTPS
162,7.971469,10.179.131.44,10.151.40.217,DNS,99,Standard query response 0x1192 HTTPS www.google.com HTTPS
163,7.974718,10.191.214.9,10.24.52.205,QUIC,1282,"Initial, DCID=a656cfb63d94a9a9, PKN: 1, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING"
164,7.974844,10.191.214.9,10.24.52.205,QUIC,1282,"Initial, DCID=a656cfb63d94a9a9, PKN: 2, CRYPTO"
165,7.974888,10.191.214.9,10.24.52.205,QUIC,1282,"Initial, DCID=a656cfb63d94a9a9, PKN: 3, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, PING, PING, PADDING, PING"
166,7.999581,10.191.214.9,10.24.52.205,QUIC,112,"0-RTT, DCID=a656cfb63d94a9a9"
167,8.002655,10.24.52.205,10.191.214.9,QUIC,72,"Initial, SCID=e656cfb63d94a9a9, PKN: 1, ACK"
168,8.002735,10.24.52.205,10.151.40.217,QUIC,82,"Initial, SCID=e656cfb63d94a9a9"
169,8.026116,10.24.52.205,10.191.214.9,QUIC,72,"Initial, SCID=e656cfb63d94a9a9, PKN: 2, ACK"
170,8.026176,10.24.52.205,10.151.40.217,QUIC,82,"Initial, SCID=e656cfb63d94a9a9"
171,8.029117,10.24.52.205,10.191.214.9,QUIC,1282,"Initial, SCID=e656cfb63d94a9a9, PKN: 3, ACK, PADDING"
172,8.029124,10.24.52.205,10.191.214.9,QUIC,1282,"Initial, SCID=e656cfb63d94a9a9, PKN: 4, ACK, PADDING"
173,8.029168,10.24.52.205,10.151.40.217,QUIC,1292,"Initial, SCID=e656cfb63d94a9a9"
174,8.029198,10.24.52.205,10.151.40.217,QUIC,1292,"Initial, SCID=e656cfb63d94a9a9"
175,8.040634,10.24.52.205,10.191.214.9,QUIC,1282,"Initial, SCID=e656cfb63d94a9a9, PKN: 5, CRYPTO, PADDING"
176,8.0407,10.24.52.205,10.151.40.217,QUIC,1292,"Initial, SCID=e656cfb63d94a9a9"
177,8.042143,10.191.214.9,10.24.52.205,QUIC,69,"Handshake, DCID=e656cfb63d94a9a9"
178,8.044934,10.24.52.205,10.191.214.9,QUIC,444,Protected Payload (KP0)
179,8.044939,10.24.52.205,10.191.214.9,QUIC,870,Protected Payload (KP0)
180,8.044944,10.24.52.205,10.191.214.9,QUIC,218,Protected Payload (KP0)
181,8.044977,10.24.52.205,10.151.40.217,QUIC,454,Protected Payload (KP0)
182,8.045,10.24.52.205,10.151.40.217,QUIC,880,Protected Payload (KP0)
183,8.045018,10.24.52.205,10.151.40.217,QUIC,228,Protected Payload (KP0)
184,8.045782,10.191.214.9,10.24.52.205,QUIC,110,"Handshake, DCID=e656cfb63d94a9a9"
185,8.045837,10.191.214.9,10.24.52.205,QUIC,63,"Protected Payload (KP0), DCID=e656cfb63d94a9a9"
186,8.050889,10.24.52.205,10.191.214.9,QUIC,56,Protected Payload (KP0)
187,8.050919,10.24.52.205,10.151.40.217,QUIC,66,Protected Payload (KP0)
188,8.061024,10.24.52.205,10.191.214.9,QUIC,450,Protected Payload (KP0)
189,8.061053,10.24.52.205,10.151.40.217,QUIC,460,Protected Payload (KP0)
190,8.061888,10.191.214.9,10.24.52.205,QUIC,145,"Handshake, DCID=e656cfb63d94a9a9"
191,8.072879,10.24.52.205,10.191.214.9,QUIC,152,Protected Payload (KP0)
192,8.072915,10.24.52.205,10.151.40.217,QUIC,162,Protected Payload (KP0)
193,8.073819,10.191.214.9,10.24.52.205,QUIC,65,"Protected Payload (KP0), DCID=e656cfb63d94a9a9"
234,13.065878,10.191.214.9,10.228.215.22,UDP,36,47206  >  3722 Len=4
251,15.188065,10.191.214.9,10.144.47.184,UDP,73,40455  >  443 Len=41
252,15.233704,10.144.47.184,10.191.214.9,UDP,63,443  >  40455 Len=31
253,15.233824,10.144.47.184,10.151.40.217,UDP,73,443  >  59089 Len=31
254,15.338453,10.191.214.9,10.144.47.184,UDP,73,40455  >  443 Len=41
255,15.364599,10.144.47.184,10.191.214.9,UDP,63,443  >  40455 Len=31
256,15.364692,10.144.47.184,10.151.40.217,UDP,73,443  >  59089 Len=31
301,20.085301,10.191.214.9,10.144.47.184,UDP,73,32827  >  443 Len=41
302,20.128636,10.144.47.184,10.191.214.9,UDP,63,443  >  32827 Len=31
303,20.128754,10.144.47.184,10.151.40.217,UDP,73,443  >  55518 Len=31
346,26.064959,10.191.214.9,10.228.215.22,UDP,36,47206  >  3722 Len=4
356,27.568098,10.132.67.184,10.191.214.9,TLSv1.2,80,Application Data
357,27.568409,10.191.214.9,10.132.67.184,TCP,44,39732  >  5228 [RST] Seq=1 Win=0 Len=0
385,31.716574,10.191.214.9,10.220.78.239,DNS,66,Standard query 0x1dc8 A me.apple-dns.net
386,31.747945,10.220.78.239,10.191.214.9,DNS,194,Standard query response 0x1dc8 A me.apple-dns.net A 17.248.199.134 A 17.248.199.130 A 17.248.199.129 A 17.248.199.128 A 17.248.199.135 A 17.248.199.131 A 17.248.199.133 A 17.248.199.132
387,31.748706,10.179.131.44,10.151.40.217,DNS,204,Standard query response 0x25bf A me.apple-dns.net A 17.248.199.134 A 17.248.199.130 A 17.248.199.129 A 17.248.199.128 A 17.248.199.135 A 17.248.199.131 A 17.248.199.133 A 17.248.199.132
388,31.753497,10.191.214.9,10.222.20.6,TCP,68,47951  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=4287294981 TSecr=0 SACK_PERM
389,31.778857,10.222.20.6,10.191.214.9,TCP,64,"443  >  47951 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1420 SACK_PERM TSval=3881010705 TSecr=4287294981 WS=512"
390,31.778975,10.222.20.6,10.151.40.217,TCP,74,"443  >  64096 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1410 SACK_PERM TSval=3881010705 TSecr=4287294981 WS=512"
391,31.780649,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=4287295008 TSecr=3881010705
392,31.780754,10.191.214.9,10.222.20.6,TLSv1.2,573,Client Hello (SNI=metrics.icloud.com)
393,31.802739,10.222.20.6,10.191.214.9,TCP,56,443  >  47951 [ACK] Seq=1 Ack=518 Win=10484736 Len=0 TSval=3881010705 TSecr=4287295008
394,31.802801,10.222.20.6,10.151.40.217,TCP,66,443  >  64096 [ACK] Seq=1 Ack=518 Win=10484736 Len=0 TSval=3881010705 TSecr=4287295008
395,31.813701,10.222.20.6,10.191.214.9,TLSv1.2,1454,Server Hello
396,31.813746,10.222.20.6,10.151.40.217,TLSv1.2,1464,Server Hello
397,31.814699,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=518 Ack=1399 Win=129984 Len=0 TSval=4287295043 TSecr=3881010716
398,31.829349,10.222.20.6,10.191.214.9,TCP,1454,443  >  47951 [ACK] Seq=1399 Ack=518 Win=10485760 Len=1398 TSval=3881010717 TSecr=4287295008 [TCP PDU reassembled in 401]
399,31.829442,10.222.20.6,10.151.40.217,TCP,1464,443  >  64096 [ACK] Seq=1399 Ack=518 Win=10485760 Len=1398 TSval=3881010717 TSecr=4287295008 [TCP PDU reassembled in 402]
400,31.830207,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=518 Ack=2797 Win=129664 Len=0 TSval=4287295058 TSecr=3881010717
401,31.8305,10.222.20.6,10.191.214.9,TLSv1.2,652,"Certificate, Server Key Exchange, Server Hello Done"
402,31.830547,10.222.20.6,10.151.40.217,TLSv1.2,662,"Certificate, Server Key Exchange, Server Hello Done"
403,31.831791,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=518 Ack=3393 Win=130432 Len=0 TSval=4287295059 TSecr=3881010717
404,31.853134,10.191.214.9,10.222.20.6,TLSv1.2,149,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
405,31.869766,10.222.20.6,10.191.214.9,TCP,56,443  >  47951 [ACK] Seq=3393 Ack=611 Win=10485248 Len=0 TSval=3881010772 TSecr=4287295081
406,31.869838,10.222.20.6,10.151.40.217,TCP,66,443  >  64096 [ACK] Seq=3393 Ack=611 Win=10485248 Len=0 TSval=3881010772 TSecr=4287295081
407,31.88026,10.222.20.6,10.191.214.9,TLSv1.2,107,"Change Cipher Spec, Encrypted Handshake Message"
408,31.880306,10.222.20.6,10.151.40.217,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
409,31.882239,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=611 Ack=3444 Win=131008 Len=0 TSval=4287295109 TSecr=3881010783
410,31.882455,10.222.20.6,10.191.214.9,TLSv1.2,125,Application Data
411,31.882486,10.222.20.6,10.151.40.217,TLSv1.2,135,Application Data
412,31.883791,10.191.214.9,10.222.20.6,TLSv1.2,402,Application Data
413,31.883849,10.191.214.9,10.222.20.6,TCP,56,47951  >  443 [ACK] Seq=957 Ack=3513 Win=130944 Len=0 TSval=4287295112 TSecr=3881010783
